"Niccolo Machiavelli","Whosoever desires constant success must change his conduct with the times.","Success,Change,Conduct"
"John Madden","The only yardstick for success our society has is being a champion. No one remembers anything else.","Success,Society,Champion"
"Anthony Mackie","At Juilliard, I couldn't afford to have fun. I went to school and stayed home.","Home,Fun,Afford"
"Ashley Madekwe","I'm terrible at posting regularly; I don't deserve the blog success!","Success,Terrible,Deserve"
"Al Madrigal","My primary responsibility is to be funny.","Funny,Primary"
"Bailee Madison","God has just given me such an amazing journey and able to play; it's been so much fun. I'm having a blast!","God,Amazing,Fun"
"Greg Maddux","I would love to try to win another game. Obviously, it's more fun when you win. I'd rather try and not win than not try at all.","Love,Fun,Another"
"Holly Madison","I'm happy single, but I'm happy in both cases. I feel like I definitely thrive more as a human and I'm more successful when I'm single.","Happy,Successful,Single"
"Elle Macpherson","For a while I was on the cover of every Sports Illustrated swimsuit issue, which was regarded as the pinnacle of success in America.","Success,Sports,America"
"Elle Macpherson","I've done all this stuff because it's fun. It's never been about fame.","Fun,Stuff,Fame"
"Dan Maffei","I strongly support SNAP and will continue to urge my colleagues in Congress to provide adequate funding to this important program.","Support,Congress,Continue"
"Vusi Mahlasela","I feel blessed to be a musician, and I know it's a power given to me from God that I must use in a very positive way.","Positive,God,Power"
"Rosemary Mahoney","I was a good student, sort of funny and athletic. I had friends.","Funny,Good,Friends"
"Rick Majerus","I've had opportunities. But I'm happy at Utah. I can do a lot of nice things and I love the kids. We work hard and we have fun.","Love,Work,Happy"
"Simon Mainwaring","The keys to brand success are self-definition, transparency, authenticity and accountability.","Success,Brand,Keys"
Macklemore,"I definitely use 'smiling while rapping' as a tool in the booth. I want to have fun while recording.","Fun,While,Use"
"Malcolm X","If you have no critics you'll likely have no success.","Success,Critics,Likely"
"Malcolm X","In all our deeds, the proper value and respect for time determines success or failure.","Time,Success,Respect"
"Paula Malcomson","A room full of hundreds, let alone thousands, of people is not my most fun thing in the world.","Alone,Fun,Full"
"Norman Mailer","The function of socialism is to raise suffering to a higher level.","Suffering,Socialism,Level"
"Ramana Maharshi","No one succeeds without effort... Those who succeed owe their success to perseverance.","Success,Succeed,Effort"
"Hermann Maier","It's good to ski for fun, but I still want to win races as often as possible.","Good,Fun,Often"
"Hermann Maier","It's funny to have become an elegant skier now. But my drive is still the same.","Funny,Drive,Elegant"
"Clara Mamet","Acting is a whole boatload of fun, but I prefer to do it on my own terms.","Fun,Acting,Terms"
"Clara Mamet","Preston Sturges is one of my favorites. I learned about dialogue and timing from him - louder, faster, funnier. But I do love Mel Brooks.","Love,Learned,Timing"
"Clara Mamet","There's a lot of creative freedom. Acting is a whole boatload of fun, but I prefer to do it on my own terms.","Freedom,Fun,Acting"
"Vijay Mallya","I think that the poorest of the poor... look up to wealthy and successful Indians with some degree of respect and pride.","Respect,Successful,Poor"
"Stephen Mangan","Comedy is a very personal thing, and some people will find it funny, some people won't.","Funny,Personal,Comedy"
"Stephen Mangan","I can watch anything from 1970s West Coast rock to 1990s electro-funk - I don't care.","Care,Rock,Watch"
"Howie Mandel","The success of any stand-up act comes out of life experience.","Life,Success,Experience"
"Nelson Mandela","Money won't create success, the freedom to make it will.","Money,Success,Freedom"
"Camryn Manheim","Instead of hating, I have chosen to forgive and spend all of my positive energy on changing the world.","Positive,Energy,Forgive"
"Wilma Mankiller","The secret of our success is that we never, never give up.","Success,Secret"
"Katy Manning","Life doesn't get easier but it does get funnier.","Life,Easier,Funnier"
"Leslie Mann","I've always surrounded myself with funny people.","Funny,Surrounded"
"Leslie Mann","I didn't think I was a humorless shrew in 'Knocked Up.' I think the women are just as funny as the men are in that movie.","Funny,Men,Women"
"Marya Mannes","Timing and arrogance are decisive factors in the successful use of talent.","Successful,Talent,Use"
"Barry Mann","It's amazing how a competitive nature can turn a negative into something positive.","Amazing,Positive,Nature"
"Barry Mann","Probably most successful songwriters have an innate songwriting ability.","Successful,Ability,Innate"
"Joe Mansueto","I'm trying to set a good example. I don't need to take a high salary, which would impede the success of Morningstar.","Success,Good,High"
"Joe Mansueto","Publishing had been successful where there had been natural geographic monopolies.","Successful,Natural,Publishing"
"Thomas E. Mann","Mandates are not objective realities but subjective interpretations of elections sold successfully by the winning candidate or party.","Winning,Party,Elections"
"Taryn Manning","It could be fun to sing with Prince or Michael Jackson. Justin Timberlake has an amazing new sound now.","Amazing,Fun,Sing"
"Taryn Manning","It's actually harder to write a fun song.","Fun,Song,Harder"
"Peyton Manning","I would love to have played in the '60s. Now that would have been fun.","Love,Fun,Played"
"Gabriel Mann","But TV has changed completely. It's not until you come into people's homes that everyone says, 'You're a success now.'","Success,Until,Says"
"Mickey Mantle","Well, baseball was my whole life. Nothing's ever been as fun as baseball.","Life,Fun,Baseball"
"Stephanie March","When I'm on the set at 'Law & Order: Special Victims Unit,' of course the content isn't funny, but the other actors are hilarious.","Funny,Law,Special"
"Rob Manuel","The difference between you and the funny person on TV is that they acted on their ideas.","Funny,Ideas,Difference"
"Rob Manuel","Trolling taps into people's desire to poke fun, make trouble and cause annoyance.","Fun,Desire,Trouble"
"Cindy Margolis","There's no such thing as an overnight success. It took me a long to get there.","Success,Took,Overnight"
"Imelda Marcos","I love everybody. One of the great things about me is that I have a very positive attitude.","Love,Positive,Great"
"Rob Mariano","I just basically took a chance because it looked like fun and I wanted the .","Fun,Chance,Took"
"Bam Margera","Life's philosophy, hm... I just say, 'Do what you do and have fun doing it and try not to be too miserable.'","Life,Fun,Philosophy"
"Bam Margera","Seeing people get messed up never gets un-funny! And there's plenty of ways to do that.","Ways,Seeing,Gets"
"Roger Maris","It would have been a helluva lot more fun if I had not hit those sixty-one home runs.","Home,Fun,Hit"
"Bob Marley","The greatness of a man is not in how much wealth he acquires, but in his integrity and his ability to affect those around him positively.","Greatness,Integrity,Positively"
"Ed Markey","Our nation's security, economy, and place on the world stage depends on the success our educational system.","Success,Nation,System"
"Pauline Marois","We have a beautiful program which is audacious and I really want us all to roll up our sleeves and to work at making it a success.","Success,Work,Beautiful"
"Juan Manuel Marquez","Boxing is always serious. Nothing comical or funny about boxing.","Funny,Serious,Boxing"
"Branford Marsalis","If I were like a lot of other people, then it wouldn't be fun; but since I'm like me, it's okay.","Fun,Since,Okay"
"Branford Marsalis","I'm not going to play funk licks on a jazz album. That makes no sense.","Sense,Jazz,Album"
"Jason Marsden","There was a time - and I used to get made fun of a lot - that all I collected was soundtracks.","Time,Fun,Collected"
"Bruno Mars","I think that success is having fun.","Success,Fun"
"Bruno Mars","I think that success is having fun.","Success,Fun"
"Thurgood Marshall","Mere access to the courthouse doors does not by itself assure a proper functioning of the adversary process.","Process,Itself,Proper"
"James Marsden","If you have fun and keep a good attitude, people want to work with you.","Work,Good,Attitude"
"James Marsden","Over the years, I've learned that you can have fun with the fabrics and other elements, but if it's not tailored right, you'll blow it.","Fun,Learned,Elements"
"James Marsden","If you're an attractive guy, everyone thinks you're successful just because of the way you look. I hate that.","Hate,Successful,Guy"
"Penny Marshall","I'm not the most positive person.",Positive
"James Marsters","Tough guy Spike was always the funnest, but I'm most proud of the more recent stuff, the last season, I think.","Last,Proud,Guy"
"Ralph Marston","Live your days on the positive side of life, in tune with your most treasured values. And in each moment you'll have much to live for.","Life,Positive,Moment"
"Ralph Marston","Take your mind off the problems for a moment, and focus on the positive possibilities. Consider how very much you are able to do.","Positive,Mind,Moment"
"Demetri Martin","Saying, 'I'm sorry' is the same as saying, ' I apologize.' Except at a funeral.","Sorry,Saying,Except"
"Steve Martin","I just believe that the interesting time in a career is pre-success, what shaped things, how did you get to this point.","Time,Career,Point"
"Steve Martin","Chaos in the midst of chaos isn't funny, but chaos in the midst of order is.","Funny,Order,Chaos"
"Steve Martin","It's a mystery to me the way that contemporary art galleries function.","Art,Mystery,Function"
"Walter Martin","The very success of medicine in a material way may now threaten the soul of medicine.","Success,Soul,Material"
"Margo Martindale","In order for me to have fun, I have to be able to not be buttoned down.","Fun,Order"
"Wink Martindale","And then I did one called High Rollers and that was a lot of fun.","Fun,High,Rollers"
"J. R. Martinez","I think I'm a lot funnier and goofier than people were able to see on 'Dancing With the Stars.'","Stars,Dancing,Funnier"
"Natalie Martinez","'Dance Dance Revolution.' That's a lot of fun when you're having a dinner party and you just want to be a little silly.","Fun,Revolution,Dance"
"Susana Martinez","Success is the American Dream. And that success is not something to be ashamed of, or to demonize.","Success,Dream,Ashamed"
"Susana Martinez","Despite what some would have us believe, success is not built on resentment and fear.","Success,Fear,Built"
"Groucho Marx","Behind every successful man is a woman, behind her is his wife.","Wife,Woman,Successful"
"Patricia Marx","I'm a goody-goody. I'm the person who sits in the back row, makes fun of the teacher, and secretly does the extra-credit work.","Work,Teacher,Fun"
"Richard Marx","But once you have some success in one style, the business wants to lock you in that vein forever.","Success,Business,Once"
"Richard Marx","It's funny; Luther and I have written many songs together, but we've never written songs in the same room.","Funny,Together,Songs"
"Richard Marx","But I'm just having fun playing and giving Botox injections to the older songs.","Fun,Giving,Playing"
"J Mascis","It's good to have certain restrictions sometimes, but it's definitely more fun to play really loud, with distortion.","Good,Fun,Certain"
"James Maslow","Look, every guy is nervous when they talk to girls, but I find that little bit of nervousness to be kind of fun.","Fun,Girl,Talk"
"James Maslow","I like people in general, which is why it's fun for me to interact with my fans.","Fun,General,Fans"
"Andrew Mason","Local commerce, without question, will be one of the fundamental use cases enabled by mobile devices over the next several years.","Next,Question,Use"
"Harvey Mason, Jr.","A vocal producer is very important, and it's a very important component of an overall successful and good-sounding record.","Successful,Record,Producer"
"Marsha Mason","It's enormously good fun. I love it. I really do. I have this sort of set face.","Love,Good,Fun"
"Natalie Massenet","I believe all positive things and negative things are valuable because they shape you.","Positive,Negative,Valuable"
"William Masters","Sex is a natural function. You can't make it happen, but you can teach people to let it happen.","Sex,Happen,Natural"
"Danny Masterson","My job is summer camp. I come and talk and try to make a TV show funny.","Funny,Talk,Summer"
"Kurt Masur","Young conductors who are confident enough, they very often have success.","Success,Enough,Often"
"Heather Matarazzo","So the characters that I choose, I like to make sure that they have depth and that they have some sort of bite. It's more fun.","Fun,Sure,Choose"
"Johnny Mathis","But I am very grateful for my success, and with success, of course, comes a whole lot of celebrity.","Success,Grateful,Course"
"Kathy Mattea","There's nothing more fun than sitting in a circle playing with people who are really into it.","Fun,Playing,Sitting"
"W. Somerset Maugham","It's a funny thing about life; if you refuse to accept anything but the best, you very often get it.","Best,Life,Funny"
"Armistead Maupin","Like I've always said, love wouldn't be blind if the braille weren't so damned much fun.","Love,Fun,Said"
"Andre Maurois","A successful marriage is an edifice that must be rebuilt every day.","Marriage,Successful,Edifice"
"John C. Maxwell","The secret of your success is determined by your daily agenda.","Success,Daily,Secret"
"Brian May","Astronomy's much more fun when you're not an astronomer.","Fun,Astronomy,Astronomer"
"Mike May","The fun thing about getting older is finding younger people to mentor.","Fun,Getting,Older"
"Jillian Mayer","Don't let anything but your talent affect your success.","Success,Talent,Affect"
"Joyce Maynard","I've had some wonderful successes and some extreme disappointments in my career and my life.","Life,Career,Wonderful"
"Billy Mays","It's a funny business. I kind of compare it to baseball. I'm always looking for a home run.","Funny,Business,Home"
"Floyd Mayweather, Jr.","You hear certain things, negative things, all the time that aren't true, but you never hear about the positive.","Positive,Time,True"
"Christa McAuliffe","Every shuttle mission's been successful.","Successful,Mission,Shuttle"
"Conor Maynard","I think I kind of want to get to a point of being as successful as possible in a way that's unique to me.","Successful,Point,Possible"
"Conor Maynard","I want to be the first Conor Maynard. I think I want to have a successful career that is unique in its own way.","Successful,Career,Unique"
"Jenna McCarthy","I don't care how handsome or fabulous or funny the groom is, or how sweet and accommodating the bride, or vice versa. Marriage is hard.","Funny,Marriage,Care"
"Terry McAuliffe","I'm always jacked up. I'm pumped up. It's just, I love life and I'm having fun.","Love,Life,Fun"
"Melissa McCarthy","It's funny; as I get older I'm reverting to my roots - I want to plant stuff.","Funny,Stuff,Older"
"Scott McCloud","I had a lot of ideas on how comics worked and pretty early on I had this idea that it would be fun to explain them in comics form.","Fun,Pretty,Idea"
"Mitch McConnell","We all know that Social Security is one of this country's greatest success stories in the 20th century.","Success,Greatest,Social"
"Eric McCormack","We didn't, with 'Will & Grace,' set out to change the gay world. We just set out to be funny.","Funny,Change,Gay"
"Malachy McCourt","In Limerick, a family that was dysfunctional was one who could afford to drink but didn't.","Family,Drink,Afford"
"Jason McCoy","Porsche is a driver's car - a performance car. That was funny - here's this awesome car, but it's got no cup holders.","Funny,Car,Here"
"Mary McCormack","I love Los Angeles. I love when people make fun of it. I think, 'Good, don't come.' All the jokes about it feel out of date.","Love,Good,Fun"
"Mary McCormack","There's nothing more fun than acting on stage with a live audience and that immediate feedback.","Fun,Acting,Audience"
"Cass McCombs","I'm making music with my friends. It's fun. It should be fun. You shouldn't make music if it isn't fun.","Music,Fun,Friends"
"Mindy McCready","My fame came from my success as a country music singer.","Success,Music,Fame"
"David McCullough","A nation that forgets its past can function no better than an individual with amnesia.","Past,Nation,Individual"
"David McCullough","Real success is finding you lifework in the work that you love.","Love,Success,Work"
"Bruce McCulloch","Is it spoken word? Kinda, but that's a weird area. Is it comedy? Well, it's funny but no, it's not comedy.","Funny,Word,Comedy"
"Bruce McCulloch","You know, funny is this weird word for me. I hear is so many times it has no meaning anymore.","Funny,Times,Word"
"LisaRaye McCoy-Misick","I intimidate a lot of men, because I've done a lot. I'm established. I'm successful.","Men,Successful,Intimidate"
"John McDonald","To enjoy enduring success we should travel a little in advance of the world.","Success,Travel,Enjoy"
"Kevin McDonald","And we know Bruce Campbell from way back, so that was a lot of fun.","Fun,Bruce,Campbell"
"Josh McDermitt","That's the easiest job you can have in TV comedy, being the guy who just delivers the funny.","Funny,Guy,Comedy"
"Martin McDonagh","My plays are always pushing towards cinema anyway. They're down and dirty, real and more fun.","Fun,Dirty,Anyway"
"William McDonough","Art is about going a little nuts... Kids do art for fun. It's playing.","Art,Fun,Kids"
"Dominique McElligott","The most fun part for an actor is the writing and the story and the character. That's very fulfilling.","Character,Fun,Story"
"Hattie McDaniel","Putting a little time aside for clean fun and good humor is very necessary to relieve the tensions of our time.","Time,Good,Humor"
"John McEnroe","Everybody loves success, but they hate successful people.","Success,Hate,Successful"
"Reba McEntire","To succeed in life, you need three things: a wishbone, a backbone and a funny bone.","Saint Patrick's Day,Life,Funny"
"Hayley McFarland","I haven't been on very many vacations, but I like Coronado Island, and Disney World was fun.","Fun,Island,Disney"
"Bryant H. McGill","Within the hearts men, loyalty and consideration are esteemed greater than success.","Success,Men,Loyalty"
"Phyllis McGinley","Nothing fails like success; nothing is so defeated as yesterday's triumphant Cause.","Success,Cause,Yesterday"
"Jane McGonigal","Game developers know that people have more fun when they're in large groups. They feel more fired up when the challenges are more epic.","Fun,Game,Large"
"Shirley Manson","I just want to live my life a little freely and not adhere to any schedule - just make music and have fun.","Life,Music,Fun"
"Joey McIntyre","It's fun to be a part of pop history. Anytime you can be referenced in that respect it can be cool.","History,Respect,Cool"
"Mark McGwire","I'm not here to discuss the past... I'm here to be positive.","Positive,Past,Here"
"Jim McKay","I still haven't figured out how to have fun on a shoot.","Fun,Shoot,Figured"
"Katie McGrath","Maybe people don't see me as believable playing a person of today. I guess I'm just more realistic in a corset and funny hairstyles.","Funny,Today,Playing"
"Katie McGrath","I am really terrible when it comes to guys. Inside, I just see myself as this overweight tomboy with funny-coloured hair and bad skin.","Bad,Hair,Guys"
"David O. McKay","Let us realize that: the privilege to work is a gift, the power to work is a blessing, the love of work is success!","Work,Love,Success"
"Adam McKay","The way you really stop Al-Qaeda is by stopping their funding. It's not by carpet-bombing or land invasions or anything.","Stop,Land,Stopping"
"Adam McKay","Anyone in the comedy world knows that Horatio Sanz and Chris Parnell are two of the funniest guys around.","Anyone,Knows,Comedy"
"Max McKeown","If you change the rules of the market, you can be more successful than your competitors.","Change,Successful,Rules"
"Danica McKellar","Math has a lot of negative stereotypes, but it can actually be fun and incredibly empowering.","Fun,Negative,Incredibly"
"Danica McKellar","Let's make math fun and sexy and glamorous. Smart is sexy, that's one of my main messages.","Fun,Smart,Sexy"
"Jay McInerney","Anybody who becomes a movie star becomes successful at projecting a certain image to the public.","Successful,Public,Movie"
"Mark McKinnon","To pull off successful attacks in debates, you have to execute with nuance and subtlety. It has to be artful.","Successful,Pull,Attacks"
"Mark McKinnon","It's much more powerful and compelling to create a positive vision than it is to tear somebody down.","Positive,Powerful,Somebody"
"John McLaughlin","There are two kinds of success. One is musical or artistic and the other is commercial.","Success,Kinds,Musical"
"Mignon McLaughlin","A successful marriage requires falling in love many times, always with the same person.","Marriage,Love,Successful"
"Ed McMahon","Honesty is the most single most important factor having a direct bearing on the final success of an individual, corporation, or product.","Success,Single,Honesty"
"Julian McMahon","It's kind of fun when it's you versus them.","Fun,Versus"
"Julian McMahon","You know, it's always fun to play the bad guy at the end of the day.","End,Bad,Fun"
"Wendi McLendon-Covey","Come on, planning a wedding, let's be honest, it's not fun. It's not fun being in a wedding.","Wedding,Fun,Honest"
"James Vincent McMorrow","I don't function well in certain aspects of society, and you can read into that what you will.","Society,Read,Certain"
"Vince McMahon","I'm excited about it, thrilled with the success thus far.","Success,Far,Excited"
"Christopher McQuarrie","Action to me is something very fun to shoot.","Fun,Action,Shoot"
"Christopher McQuarrie","Success is never bad in Hollywood. It is what you do with success that will dog you.","Success,Bad,Dog"
"Ian McShane","The bad boy: always more fun.","Bad,Fun,Boy"
"Janet McTeer","I did 'Tumbleweeds' for fun. I did it because I loved it and I hardly even got paid.","Fun,Loved,Paid"
"John McTiernan","Thrillers are an enormous amount of fun for filmmakers.","Fun,Amount,Enormous"
"Ian Mcewan","I wouldn't mind being the lead guitarist in an incredibly successful rock band. However, I don't play the guitar.","Mind,Successful,Rock"
"Christine McVie","We all enjoyed the success of Rumours obviously.","Success,Enjoyed,Obviously"
"Malcolm Mclaren","Art school had taught me it was far better to be a flamboyant failure than any kind of benign success.","Success,Art,Failure"
"Malcolm Mclaren","I never intended for the Sex Pistols to be immeasurably successful.","Successful,Sex,Intended"
"Margaret Mead","I must admit that I personally measure success in terms of the contributions an individual makes to her or his fellow human beings.","Success,Her,Individual"
"Jayne Meadows","I never say a funny thing intentionally.",Funny
"Tim Meadows","I was not funny growing up.","Funny,Growing"
"Tim Meadows","Not everybody agrees on what's funny, obviously.","Funny,Everybody,Agree"
"Russell Means","I tell the truth, and I expose myself as a weak, misguided, misdirected, dysfunctional human being I used to be.","Truth,Weak,Expose"
"Sid Meier","Our approach to making games is to find the fun first and then use the technology to enhance the fun.","Technology,Fun,Use"
"Golda Meir","To be successful, a woman has to be much better at her job than a man.","Equality,Woman,Successful"
"Sylvie Meis","It's funny, the moment you dread the most, seeing yourself bald, is actually not such a bad moment at all.","Funny,Yourself,Bad"
"Christopher Meloni","You can be childlike without being childish. A child always wants to have fun. Ask yourself, 'Am I having fun?'","Yourself,Fun,Child"
"Bridgit Mendler","I think it can be fun to write about relationships just because so many people can relate to what you are feeling.","Fun,Feeling,Relate"
"Bridgit Mendler","In terms of fashion, I love adding a fun scarf to whatever I'm wearing - it's a great way to dress up a plain outfit!","Love,Great,Fun"
"Bridgit Mendler","Being bullied is something I experienced in school, and it is not fun.","Fun,Bullied"
"Sue Mengers","As an agent, I functioned like a guy. But the fact that I was a woman affected everything.","Woman,Fact,Guy"
"Adolphe Menjou","My success has been as full of luck as a crapshooter's dream.","Success,Dream,Full"
"Robert Menzies","A man may be a tough, concentrated, successful money-maker and never contribute to his country anything more than a horrible example.","Successful,Tough,Example"
"Idina Menzel","The most successful people are so original.","Successful,Original"
"Alex Meraz","I love bad boys. They're the most fun to play.","Love,Bad,Fun"
"Natalie Merchant","It's funny, I remember doing the Johnny Carson show, and, uh, I couldn't afford my rent.","Funny,Remember,Afford"
"Freddie Mercury","I have fun with my clothes onstage; it's not a concert you're seeing, it's a fashion show.","Fun,Fashion,Clothes"
"Freddie Mercury","The reason we're successful, darling? My overall charisma, of course.","Successful,Reason,Course"
"Ryan Merriman","It's all about doing work, being creative and staying true to who you are and having fun. That's what us actors are all about.","Work,True,Fun"
"John Lasseter","Soon I learned that the worse the puns and jokes, the funnier they could be, if you knew how to deliver them.","Learned,Knew,Soon"
"John Lasseter","A good part of my leadership skills is crafted from learning from experiences early in my career that were not positive experiences.","Positive,Leadership,Good"
"Queen Latifah","I have a drum set in my dressing room. I play drums to relax and have some fun.","Fun,Room,Relax"
"Queen Latifah","Bowling, I like bowling. I've been getting into this bowling thing. It's kinda fun.","Fun,Getting,Bowling"
"Paul Merton","When I turned about 12 or 13, I realised that being funny wasn't about remembering jokes. It was about creating them.","Funny,Jokes,Creating"
"Paul Merton","I remember being fascinated by the very nature of comedy from the age of 10; why is this funny, and that isn't?","Funny,Age,Nature"
"Ann Landers","There could be no honor in a sure success, but much might be wrested from a sure defeat.","Failure,Success,Might"
"Artie Lange","Historically, a successful life in comedy is a dream that's as equally pondered and unpursued as being an astronaut.","Life,Successful,Dream"
"Cyndi Lauper","With fame, I'm able to create more. With every success, you have more freedom to create.","Success,Freedom,Create"
"Matt LeBlanc","It's funny - nowadays people that are famous get chased by paparazzi. They have this fame, but they don't have the money to hide from it.","Funny,Money,Famous"
"Heath Ledger","I love acting and I have a lot of fun.","Love,Fun,Acting"
"Heath Ledger","I wasn't going to have fun doing a teen movie again.","Teen,Fun,Again"
"Jim Lehrer","Most of the gaffes I've made have not been funny - they've been stupid.","Funny,Stupid"
"Spike Lee","I don't dictate, you don't dictate to Stevie Wonder, not successfully.","Wonder,Dictate,Stevie"
"John Legend","I don't get to listen to music for fun very often; a lot of what I'm hearing is for work and isn't released yet.","Work,Music,Fun"
"Elmore Leonard","I do have fun writing, and a long time ago, I told myself, 'You got to have fun at this, or it'll drive you nuts.'","Time,Fun,Drive"
"Jane Levy","What's fun about being an actress is you change all the time.","Change,Time,Fun"
"Doris Lessing","I wanted to highlight that whole dreadful process in book publishing that 'nothing succeeds like success.'","Success,Book,Process"
"Abraham Lincoln","No man has a good enough memory to be a successful liar.","Good,Liar,Memory"
"Abraham Lincoln","That some achieve great success, is proof to all that others can achieve it as well.","Great,Success,Others"
"Jet Li","Watching movies in the U.S. is great fun because they get every joke, they smile, they laugh so much; it's a great feeling.","Great,Smile,Movies"
"Chris Lilley","I just do what I think is funny and what's exciting to me.","Funny,Exciting"
"Judith Light","Yet I've discovered that how I look is not a function of anything as ephemeral as my hair.","Hair,Discovered,Function"
"Damon Lindelof","The fundamental law of nature is to not know too much about yourself.","Nature,Yourself,Law"
"John Lithgow","When you end a successful sitcom, the most sensible thing to do is go back to the theater.","End,Successful,Theater"
"Charles de Lint","It's good to have mysteries. It reminds us that there's more to the world than just making do and having a bit of fun.","Good,Fun,Bit"
"Bjorn Lomborg","Obviously any group that has to have funding also needs to get attention to their issues.","Attention,Needs,Group"
"Courtney Love","I'm clean and sober for over a year and no one seems to care! They're like, 'Oh, her dramatic weight gain.' So, stop making fun of me!","Fun,Care,Her"
"Rob Lowe","I always wanted that house where everybody wants to go, full of energy, dogs, music, fun.","Music,Fun,Everybody"
"Jennifer Lopez","Once you have a lot of success, you become a target in many ways.","Success,Once,Ways"
"James Russell Lowell","What men prize most is a privilege, even if it be that of chief mourner at a funeral.","Men,Chief,Privilege"
"Lorna Luft","I used drugs as a social activity; a way to have fun with friends.","Fun,Friends,Social"
"John Lydon","I always knew the Sixties wasn't a revolution. It really was just a bunch of university students with wealthy parents having fun.","Fun,Parents,Revolution"
"John Lydon","I cannot comprehend fundamentalism. It's fundamentally wrong.","Cannot,Wrong,Comprehend"
"Kellan Lutz","It's funny when people say you have sex appeal or call you the next Brad Pitt. I just laugh. I'm not that. I don't want to be that.","Funny,Sex,Laugh"
"Marina and the Diamonds","There's no one particular road that will lead you to success. I think everybody will find it differently.","Success,Everybody,Road"
"Baz Luhrmann","I do find walking is fundamental to my creative process.","Creative,Process,Walking"
"Baz Luhrmann","I feel funny about owning art. I don't really want to say: 'Wow, come and see my Monet - it's in a dark room at the bottom of my cellar.'","Funny,Art,Dark"
"Seth MacFarlane","Chris Elliott could read the phonebook and he's funny.","Funny,Read,Chris"
"Andie MacDowell","I don't know that anyone comes from a truly functional family.","Family,Anyone,Truly"
"Andie MacDowell","I feel like I've had so many successes on so many levels, even if it is just my relationships with my friends.","Friends,Levels,Successes"
"Bernie Mac","I'm funny. I'm a comedian. I'm not a clown.","Funny,Clown,Comedian"
"Bernie Mac","Whatever success I've had, I always like to top it.","Success,Whatever,Top"
"Bernie Mac","The success of my comedy has been not being afraid to touch on subject matters or issues that everyone else is politically scared of.","Success,Afraid,Comedy"
"Harvey Mackay","Southwest Airlines is successful because the company understands it's a customer service company. It also happens to be an airline.","Successful,Happens,Service"
"Michelle Malkin","Out: Reading is fundamental. In: Feeling is fundamental.","Feeling,Reading"
"John Major","When I was in office the fundraising was done by the party treasurers.","Party,Office"
"Leslie Mann","Megan Fox is so funny.","Funny,Fox"
"Marilyn Manson","I don't say things to be offensive; I say things because they're funny to me. It amuses me.","Funny,Offensive"
"Taryn Manning","The Wreckoning is a darker song. But the record is positive.","Positive,Song,Record"
"Orison Swett Marden","A constant struggle, a ceaseless battle to bring success from inhospitable surroundings, is the price of all great achievements.","Success,Great,Struggle"
"Orison Swett Marden","The influential man is the successful man, whether he be rich or poor.","Successful,Whether,Poor"
"Ziggy Marley","Love is a positive effect. Love can never have a negative effect, only a positive effect.","Love,Positive,Negative"
"Don Marquis","Of middle age the best that can be said is that a middle-aged person has likely learned how to have a little fun in spite of his troubles.","Age,Best,Fun"
"Bruno Mars","I think I don't take myself too seriously. You know as far as, it's a fun life. I take my music serious, but I like to have fun.","Life,Music,Fun"
"Yann Martel","The language of prose is very different than the language of cinema, so the movie has to successfully translate what was in the book.","Book,Language,Movie"
"Steve Martin","I thought 'Borat' was a breakthrough comedy, because it was really funny. It wasn't some studio-produced script with 14 writers.","Funny,Comedy,Writers"
"Andrew Mason","The experience is fundamentally different for buying from local businesses than it is for buying consumer goods.","Experience,Buying,Local"
"Tucker Max","Most of my success, I feel, comes from being a good editor as opposed to a great writer.","Success,Good,Great"
"Tucker Max","There is no number or level of success that would make me think, 'Wow, I didn't think that was possible.'","Success,Possible,Number"
"John Mayer","I was very successful from a very early age, and I want to keep it.","Age,Successful,Early"
"Joyce Maynard","I believe every one of us possesses a fundamental right to tell our own story.","Story,Possesses"
"Paul McCartney","Being in the audience actually looks like quite a lot of fun.","Fun,Quite,Audience"
"James McAvoy","I want to be like Matt Damon and do a hugely successful thinking-man's action franchise like 'Bourne.'","Successful,Action,Franchise"
"Jane McGonigal","Whenever I do talks around the country, I map out my run. Gives me something fun to do and to look forward to doing.","Fun,Forward,Run"
"Jenny McCarthy","I figured out something spiritual. Billboard this: 'Life is supposed to be fun!'","Life,Fun,Spiritual"
"Jenny McCarthy","I'm the comedic girl next door and a lot of fun.","Fun,Girl,Next"
"Reba McEntire","So, I took lessons, and I love to shoot now. It's a lot of fun.","Love,Fun,Took"
"Phil McGraw","Nothing's funnier to me than laughing at myself.","Laughing,Funnier"
"Adam McKay","Nothing is funnier than confidently doing the wrong thing.","Wrong,Funnier"
"Ewan McGregor","I don't think having separate bathrooms is a key to a successful marriage, if you love one another.","Love,Marriage,Another"
"Katharine McPhee","I'm so unprofessional on set it's not even funny.",Funny
"Ian Mcewan","I actually find novels that are determined to be funny at every turn quite oppressive.","Funny,Quite,Turn"
"Mignon McLaughlin","Youth is not enough. And love is not enough. And success is not enough. And, if we could achieve it, enough would not be enough.","Love,Success,Enough"
"Leighton Meester","I didn't really like modeling; it was fun but I always wanted acting.","Fun,Acting,Modeling"
"Leighton Meester","In this world, everyone wants to know everything about you, and I think that's funny.","Funny,Wants"
"Christopher Meloni","I think to be a successful comic, you have to be exceptionally smart and exceptionally perceptive.","Smart,Successful,Comic"
